,Empid,certificateName,issuingOrganization,issuanceDate,expirationDate,certificate_id,description,approval
2505,EMP_517,Attention to Detail,Salazar-Barton,1980-05-19,2024-04-30,3eea8419-4699-4494-a03a-464f42a2554d,Door increase day experience style.,Rejected
2506,EMP_518,JavaScript,"Carson, Mcintosh and Jones",1988-07-08,2024-05-01,fdcc598c-1dbf-4360-a8ea-76a7eb7f6cbe,Evening them allow have real Republican.,Approved
2507,EMP_519,Time Management,"French, Cisneros and Mendoza",2003-10-08,2024-05-02,73ed4c64-ba7e-461c-a6f3-cea3314fb027,International decision big else yet laugh.,Approved
2508,EMP_520,Google Cloud Platform,Lopez-Dunlap,2003-04-13,2024-04-30,ed24ec86-562b-4357-878e-4a434ba3148a,Back act paper rest opportunity.,Rejected
2509,EMP_521,Adobe XD,"Brown, Davis and Wood",1995-04-27,2024-04-14,265f3fa5-0a07-4edc-8046-42f02a3c2084,South baby us purpose health natural man.,Rejected
2510,EMP_522,Arduino,Chambers and Sons,2022-03-27,2024-04-10,bdbaff69-f69d-44a8-86ea-12bad8e25c35,Participant manage live test.,Approved
2511,EMP_523,React.js,"Williams, Costa and Gardner",1999-09-09,2024-05-01,c9d74ede-6596-4349-8c3d-ccec2aea0bcc,There bed direction draw bar.,Approved
2512,EMP_524,Raspberry Pi,"Steele, Craig and Wells",1989-12-20,2024-05-02,3e9e1151-0a4d-43ed-8b48-1bc7f75c32ae,Property middle court base.,Approved
2513,EMP_525,Hibernate,Rivera PLC,1985-02-25,2024-04-06,37174a71-2a4a-4686-b4c4-23356c86d333,Inside specific evening glass development language official.,Approved
2514,EMP_526,Kotlin,Young-Adkins,2014-10-12,2024-04-23,edf02c72-ff91-4bea-b8c8-664edbe4e2c1,Not source attack poor sense.,Approved
2515,EMP_527,Express.js,Perkins-Castillo,1980-09-08,2024-04-06,893f1f71-0c6d-48d5-9618-93557ac64f02,Decade dark style very lawyer state agreement.,Approved
2516,EMP_528,Selenium,Cox-Byrd,1973-12-17,2024-05-04,1d1d7883-9b74-40a6-aa88-7dde698b617a,Next rest news reduce easy leader fear.,Rejected
2517,EMP_529,Leadership Abilities,"Harrison, Wilson and Cook",2013-12-03,2024-04-21,f0edea5a-9cae-48c7-942b-e05571bed32b,Reality college blood line life past.,Approved
2518,EMP_530,RESTful APIs,Arnold LLC,2008-10-03,2024-04-20,eb9d8eac-497a-4735-8fe1-ce8ee686931f,Thought bar manage admit history perhaps.,Rejected
2519,EMP_531,Arduino,Houston-Taylor,2002-04-24,2024-04-22,800b6f8e-35e7-4341-937f-aa95cbe5c7d8,Sort interesting company team boy free study.,Rejected
2520,EMP_532,Spark),"Simmons, Johnson and Tucker",1991-02-02,2024-04-10,aa6e18b1-d900-4814-9d01-64312ae14645,Per nothing my skin artist measure official head.,Approved
2521,EMP_533,Android Studio,Ramirez-Hayes,1980-02-10,2024-05-02,57496b8b-9037-404a-9cf8-e3fc0a4f2058,Discussion table follow race.,Rejected
2522,EMP_534,MongoDB,"Larson, Montoya and Shaw",2008-05-31,2024-04-23,81d878ac-95c0-4f04-93b1-491984da9fc6,Employee goal break send.,Rejected
2523,EMP_535,Swift,Cunningham-Mcdaniel,1973-10-14,2024-04-30,b0955781-021a-4b71-9b16-3aa516665587,Official allow drive whole.,Approved
2524,EMP_536,Node.js,"Rodriguez, Liu and Walters",1988-09-15,2024-04-29,ea916312-6f30-4ff3-a4b0-27feefd9d956,Network population after human write chair value team.,Rejected
2525,EMP_537,Creativity and Innovation,"Smith, Johnson and Vargas",1988-04-20,2024-04-12,5eabb2c6-e5db-432a-ae28-e652f37bef47,New care maybe history position clear.,Rejected
2526,EMP_538,Spring Framework,Jenkins LLC,1974-08-15,2024-04-12,875ddf8e-052b-4482-a98f-930a7905365e,Fear instead sport under born art enter success.,Approved
2527,EMP_539,Kubernetes,Knight Ltd,1983-03-08,2024-04-18,ee37bf2a-d4ff-4296-9e2a-46f1a09626b2,Result factor move all everyone.,Rejected
2528,EMP_540,Research Skills,Wells and Sons,1977-01-23,2024-04-07,ea2e8af4-554e-4a0e-82cb-b27d27322cc2,Very me wait evening although.,Approved
2529,EMP_541,Git,Hall Group,2012-02-28,2024-04-21,92e11c7b-335e-4d91-9a52-0500358e164b,Maintain which simply expert officer.,Approved
2530,EMP_542,Attention to Detail,Odonnell Inc,1974-10-24,2024-04-26,6f3d194f-9c37-45ad-b345-8972ab1ceb41,Fall authority manager field fact population soldier.,Approved
2531,EMP_543,Decision-Making Skills,"Fleming, Watson and Lawrence",1997-12-08,2024-04-10,fc4f4249-4764-48d3-a6f8-036909d89996,Action talk support back.,Approved
2532,EMP_544,Technical Proficiency (specific to the employee's field),Young Ltd,1989-10-03,2024-04-07,3ccc5e6f-daf1-4a74-bf44-8bd1725fcd2f,Turn set small manager direction man.,Approved
2533,EMP_545,Analytical Skills,"Clayton, Todd and Cole",2008-07-11,2024-04-06,dc42bbd0-614c-4e59-9d9f-2a362f6ad12c,Minute effect science turn quickly several music.,Approved
2534,EMP_546,Adaptability,Lopez-Lawrence,1978-02-08,2024-04-20,286b5d56-2294-4aad-9449-b1d66cccef30,Role throughout industry yet time development want.,Approved
2535,EMP_547,Android Studio,Clarke-Rhodes,2024-04-01,2024-04-20,57c3aa70-66a8-48df-9f90-e17e352bdd24,Than hundred statement than hundred itself tax enter.,Approved
2536,EMP_548,Angular,Navarro-Barr,2019-05-11,2024-04-29,2d3caa4b-aee2-4bfe-b16b-e81e2d7a5f01,Deal concern campaign product break though.,Approved
2537,EMP_549,Kubernetes,"Jones, Brown and Baker",1978-08-09,2024-04-06,b8b386ad-2764-47ff-a0bd-10c328af5cf1,Thousand job their put.,Approved
2538,EMP_550,Adaptability,Sims Ltd,2007-09-22,2024-04-09,a65a124a-cd2a-4395-889c-d3afebde29d0,Somebody particularly common table focus record.,Rejected
2539,EMP_551,Analytical Skills,Browning Ltd,2020-03-04,2024-04-10,339b3520-8900-48fc-bba0-19393e6c28f8,Above ask catch start member clearly thus.,Rejected
2540,EMP_552,Oracle,Mcdonald-Foster,2022-06-07,2024-04-16,4febf4b9-e14e-4239-aa90-7dc2f66a19a7,Though assume despite decade training ground.,Approved
2541,EMP_553,PyTorch,"Martin, Brown and Simpson",2016-01-06,2024-04-28,917fa155-a7a8-44e8-bccf-59d160226c8b,What car big next.,Rejected
2542,EMP_554,Flask,Perez-Adams,1984-10-11,2024-04-24,9716b04b-fb14-4c2b-af55-6f0569542020,Very public cell culture choice happen.,Rejected
2543,EMP_555,Spring Framework,Bartlett-Mitchell,1995-02-12,2024-04-18,0ff6f43f-7e69-47c2-a310-d1bf7787a1a8,Write some wear walk.,Rejected
2544,EMP_556,Arduino,Rios and Sons,1974-05-02,2024-04-24,80d116af-951c-4611-9000-96b135953bec,Name result environment share which last dinner.,Rejected
2545,EMP_557,Docker,"Hess, Novak and Gould",1998-03-04,2024-04-19,4f0a1682-d884-4026-ab0b-5d7045a4757a,View house simple whatever.,Rejected
2546,EMP_558,React.js,Sullivan Ltd,2015-06-03,2024-04-15,a7193ce6-cca0-4c90-a4dd-e6a57b00db95,Think card evidence TV employee indeed focus.,Rejected
2547,EMP_559,Angular,Hogan PLC,1970-09-08,2024-04-27,bed0c963-9639-492a-b84a-a277f1651ade,Never someone chair toward that officer want.,Rejected
2548,EMP_560,TensorFlow,Perez Group,1995-09-19,2024-04-16,467d7e9b-4835-45a3-aa0e-2f4421c33beb,Blue gas off area season world.,Approved
2549,EMP_561,Customer Service Skills,Spencer LLC,2012-05-17,2024-04-09,8637fda9-7296-429f-ad58-c46caa8fe3df,Once meet management hard outside security smile.,Rejected
2550,EMP_562,Figma,Reyes-Simmons,2006-08-10,2024-05-04,82cc46ae-e33b-42df-a62f-1b578d765b9a,Good begin range.,Rejected
2551,EMP_563,HTML/CSS,Ross and Sons,2006-04-10,2024-04-17,ab03ba53-73a5-46e7-a81d-87e7a546cdcc,Listen want reason she though will.,Rejected
2552,EMP_564,Computer Vision,"Pope, Joseph and Pugh",1995-06-23,2024-04-26,2bc22bf3-cf26-475c-9da4-9f7b74e71763,Prove yourself individual while.,Rejected
2553,EMP_565,Hibernate,Schmidt Group,1977-06-23,2024-04-08,f03a3166-bc13-47b5-ab30-1f4933b8ac90,Fight today determine according.,Rejected
2554,EMP_566,Jenkins,Lopez PLC,1977-11-06,2024-04-20,c3503fd6-0f0b-4863-bf1f-a34c495dcf9c,Perhaps team doctor enough news suffer itself.,Rejected
2555,EMP_567,Spring Framework,Hines Group,1978-12-07,2024-04-18,a3d484af-760d-4fea-a61f-02ddb64f6342,Property game behavior explain.,Approved
2556,EMP_568,AWS,Palmer LLC,1971-12-08,2024-04-21,ba4fe851-56dd-413a-b8b8-f07f5f67242c,They deal forget sign entire often.,Rejected
2557,EMP_569,Git,Russo-White,1974-06-03,2024-04-24,cd9cba3c-c814-4406-8a95-e8c84362231f,Policy pretty truth least.,Rejected
2558,EMP_570,Decision-Making Skills,Romero Group,1982-01-19,2024-04-11,22c2b15b-1ed5-4ad2-9cb3-cb7e52741a27,East become owner down wall sister.,Rejected
2559,EMP_571,Decision-Making Skills,Hancock Ltd,1970-09-02,2024-04-20,de45d72a-336e-4e0b-b6b6-612eefc5ad76,Rate them home head here foreign take.,Rejected
2560,EMP_572,Decision-Making Skills,Zimmerman Inc,2004-08-11,2024-04-19,649103f8-fb91-4ac8-b55c-f8ac0db11690,Station require security.,Rejected
2561,EMP_573,MongoDB,Cameron Ltd,1984-12-25,2024-05-02,219b467c-9070-4714-91b0-09c753cdb064,Study daughter reduce which.,Approved
2562,EMP_574,Research Skills,Fox PLC,2011-09-29,2024-05-01,0fe5b109-2e9c-4ed8-a946-c35b83f895d5,Before whole me.,Rejected
2563,EMP_575,Express.js,Smith Ltd,2002-05-23,2024-04-24,507400d1-aa59-447b-8066-16d2fc3b98de,Military happen want marriage bit.,Rejected
2564,EMP_576,Figma,Green-Jones,2007-12-23,2024-04-06,cad59beb-2401-419c-9bd9-113507ca5c62,Development class them article.,Approved
2565,EMP_577,Raspberry Pi,Rivers-Edwards,1994-10-27,2024-04-28,c9afcdec-e0c9-4453-8834-fd95a90e5de8,Find seven as eight fight.,Rejected
2566,EMP_578,Project Management Skills,Gaines-Rhodes,1987-01-09,2024-05-03,8c722908-95ab-4f4c-bc49-8ab9741198ae,Pattern popular ok accept each call clear real.,Approved
2567,EMP_579,Analytical Skills,Wong Group,1996-02-22,2024-04-16,0e5cd793-c1bf-4420-8e61-bd432067a907,Another himself national central.,Rejected
2568,EMP_580,Jenkins,Madden-Hansen,1987-08-08,2024-04-13,8791413d-d03d-4e35-8a5e-f91ea0d8447a,Return see statement seat brother gun president nothing.,Rejected
2569,EMP_581,Spring Framework,Carpenter Ltd,2007-12-18,2024-04-16,be78540a-f3ca-4025-8658-ebb61452d0a4,Art four use bad certain price name.,Rejected
2570,EMP_582,HTML/CSS,"Lee, Watson and Nelson",2023-01-24,2024-04-19,b5838baa-8726-4ae2-83b5-24f225684874,Government occur news artist.,Rejected
2571,EMP_583,PyTorch,Baker Inc,2003-02-18,2024-04-28,4f82dfbb-fabc-4dc2-addc-384f4aec55d4,Hear green for simple federal.,Approved
2572,EMP_584,JavaScript,Saunders and Sons,1983-11-21,2024-04-12,07f8ddfe-119f-419d-87d6-b5de534cc802,Different health seem teacher cut begin difficult.,Rejected
2573,EMP_585,PostgreSQL,King Inc,1971-06-28,2024-04-17,039d5495-b0f3-4f28-a87b-ae3f93cd8e31,Forget off wait.,Rejected
2574,EMP_586,Teamwork and Collaboration,Paul Ltd,2014-10-13,2024-04-14,d723aade-f920-4430-a254-70ce4512dbdf,Realize lead list mention black son.,Approved
2575,EMP_587,Oracle,"Garner, Harris and Garcia",2005-12-04,2024-05-02,3d84c4ec-cd5f-4435-b625-2c6c0965edd9,Likely get against music.,Approved
2576,EMP_588,Teamwork and Collaboration,Davis-Harmon,1977-11-01,2024-04-28,9e6e7784-9f78-49d6-9957-7da8f56c1d14,Listen believe general thought.,Approved
2577,EMP_589,MySQL,Long Ltd,1983-07-10,2024-04-21,67d53559-6498-44a6-9994-45542469ddf0,Officer his view respond measure similar.,Approved
2578,EMP_590,Arduino,"Trevino, Clark and Ramsey",2012-10-22,2024-04-29,71974960-330d-476f-9070-3a366a28dfd9,Seat yard with those out provide.,Approved
2579,EMP_591,JavaScript,Peterson-Hansen,1996-06-19,2024-04-26,b5e28c37-17d6-4b60-8359-158474c8cad1,Yes prepare Mr ground blue early stay.,Rejected
2580,EMP_592,Natural Language Processing (NLP),"Merritt, Marsh and Carey",1980-05-03,2024-05-02,d40fedaa-e68c-4ef8-a47b-c6b9edfddd56,Even east eat.,Rejected
2581,EMP_593,Natural Language Processing (NLP),Perkins-Lee,1980-09-08,2024-05-04,8654b070-3f09-4ef9-bdcb-0c64f402ae44,Degree try study focus simple nice a.,Rejected
2582,EMP_594,Problem-Solving Skills,Coleman and Sons,2015-02-04,2024-04-22,7447dd90-7972-4052-8338-b3b143417d83,Structure first head election.,Approved
2583,EMP_595,Jenkins,Jones-Ramirez,2000-10-02,2024-05-01,a7c035e3-e7c2-45eb-ad74-2e5488bf71f6,Risk early call fill computer source.,Approved
2584,EMP_596,Xcode,"Williams, Fry and Garcia",2018-12-08,2024-05-02,d4261a91-af1d-4f4f-9c8a-1e8c8f1cc246,Prepare apply expert blood point.,Rejected
2585,EMP_597,Analytical Skills,"Flores, Herman and Hernandez",1995-04-08,2024-04-08,6d1e9a12-f68d-4a21-9fa0-c6a488b2f534,Space itself my action with her.,Approved
2586,EMP_598,Project Management Skills,Tapia-Crawford,1991-04-29,2024-04-22,adafa127-f230-4258-8490-486c31673a85,Summer window foreign character parent.,Rejected
2587,EMP_599,Oracle,Wright LLC,1975-03-08,2024-04-15,eb963fe3-d2d6-499c-9ce3-aa9accf89919,Quite turn or most health scientist.,Rejected
2588,EMP_600,RESTful APIs,Vasquez PLC,1976-07-11,2024-05-01,0e8ce07e-ce4b-4ee2-a64a-7c10bf0b03bd,Sometimes treat red cold million.,Rejected
2589,EMP_601,Flask,Rodriguez Group,1987-09-15,2024-04-18,007327b0-7b98-4b2f-b57a-f0c13d44a15f,And rock series young task Republican.,Approved
2590,EMP_602,Problem-Solving Skills,"Sanchez, Brewer and Miller",1974-11-09,2024-05-03,e5bfad1f-7053-41a9-bf70-300fbc7635a6,Participant three scene go event right man.,Rejected
2591,EMP_603,Selenium,"Brown, Wilson and Woods",1999-05-25,2024-04-07,4e915e9c-9d30-43eb-b1ee-63c9086e537b,Million indicate door.,Rejected
2592,EMP_604,Spark),"Wilson, Dalton and Jones",1999-09-07,2024-05-02,a6f63a30-e3f1-4fbf-9771-74d709a3d98b,One foot return resource gun event his.,Approved
2593,EMP_605,PyTorch,Jackson PLC,1999-08-31,2024-04-19,5070d700-38e3-444b-9869-270126ca9ca2,A add benefit degree no term character.,Rejected
2594,EMP_606,TensorFlow,"Lopez, Smith and Robles",2010-10-09,2024-04-15,8aef85a3-2801-4001-bfb2-fd0b4aa4a8a1,Cut red movement commercial red risk oil.,Approved
2595,EMP_607,Flask,Richard-Shepard,2012-11-15,2024-04-11,68938169-23b9-4c6c-9cb7-cfe7ff4a3d58,Music smile let environment.,Approved
2596,EMP_608,MySQL,Washington-Peterson,2012-09-18,2024-04-12,8c51ef4f-6287-4d58-9740-b6bed057ba12,Trip everyone power tough.,Rejected
2597,EMP_609,Time Management,"Griffin, Stevenson and James",1988-11-24,2024-04-11,c4687d35-a7a5-405f-8d28-905f6417eeb3,Mother drug want computer economic rock.,Rejected
2598,EMP_610,Research Skills,"Jimenez, Smith and Bradford",1974-06-18,2024-04-14,ec2ca9c1-782b-44c4-b16c-314d16239a14,Share result ago table.,Rejected
2599,EMP_611,HTML/CSS,"Johnson, Greene and Harper",2021-11-13,2024-04-07,e1f812dd-49b6-4207-af1e-d8ba3670aad0,Size month necessary factor until.,Rejected
2600,EMP_612,Spark),Smith-Huff,1974-04-30,2024-04-19,ac89fc59-41cf-411f-b292-0fcbb46e7a76,Instead find report ready onto first.,Rejected
2601,EMP_613,Kubernetes,"Meyer, Nelson and Walters",2008-10-12,2024-04-30,375a2a8d-9048-4f5d-8533-1965580ea08e,Green cause skin like reduce amount.,Approved
2602,EMP_614,Python,Morton and Sons,2016-08-06,2024-04-19,70dbda00-6b32-4566-a861-6fb7079ca2a8,Age grow itself early admit spring.,Approved
2603,EMP_615,PyTorch,"Castillo, Weeks and Murillo",2010-03-21,2024-04-09,e0df106e-c7f3-4e96-98bd-ba5c94918b92,Later stage sing affect dinner.,Rejected
2604,EMP_616,JavaScript,Fernandez PLC,1979-03-22,2024-04-27,91d09ef4-a904-407b-a263-47d64bdfdbcb,Later attention development necessary.,Approved
2605,EMP_617,HTML/CSS,George and Sons,1983-04-27,2024-04-26,47f42daa-9b5b-4bd0-8722-f61592ae21d6,Front bed why identify walk keep everything.,Rejected
2606,EMP_618,Java,Thornton PLC,1992-04-21,2024-05-03,91d5f96a-abf9-4731-b5a2-178bcbd5bd9e,Of thus TV difficult.,Rejected
2607,EMP_619,Scikit-learn,"Velasquez, Stout and Smith",1993-04-23,2024-04-24,80295a91-5887-463d-ae25-c79460d42145,Why current appear.,Rejected
2608,EMP_620,Flask,"Murray, Owens and Campos",1970-06-10,2024-04-24,700f0842-9bb0-469f-a281-415e9a514b56,Investment on you.,Approved
2609,EMP_621,Computer Vision,French Group,2002-10-25,2024-04-12,915a9a0e-6f57-44f8-8a80-e77884af3673,Different form operation social trip car blood.,Rejected
2610,EMP_622,Raspberry Pi,Willis-Wilson,1997-08-06,2024-04-22,b216b7cf-e2b5-4d1f-b29a-0e16baf1a121,Area reason enjoy see.,Rejected
2611,EMP_623,Project Management Skills,"Rodriguez, Davis and Smith",2012-02-17,2024-04-22,e70653b2-48a7-483f-8c8b-b64771be42ea,Successful determine our whom card friend.,Rejected
2612,EMP_624,React.js,Watkins-Webster,1994-07-13,2024-04-22,1e33c21f-6c86-44ca-aa48-c88c4c9e53b6,Story some blue industry have add.,Approved
2613,EMP_625,Flask,Knight Inc,1994-01-28,2024-04-24,610537aa-f0eb-4cfa-9d87-8673478f791b,School kid either of chair difficult official.,Approved
2614,EMP_626,SQL,"Wood, Jacobson and Baker",2001-06-10,2024-05-03,f6a74d8b-d492-4a65-ae75-b40f97f4277a,Discover drug lay possible father.,Rejected
2615,EMP_627,Docker,Anderson-Russell,2013-07-08,2024-05-02,b81320f9-0bbe-4c72-9231-fa6f8f6d8973,You hundred who social whole certainly goal.,Approved
2616,EMP_628,Azure,Martin-Miller,1996-08-20,2024-04-10,a187d319-7b94-4c60-907d-81931e0e8dbc,Need real herself political have size American.,Rejected
2617,EMP_629,Git,Andrews and Sons,2007-01-27,2024-04-16,d5e004a4-4d8d-4be3-a4e4-fc79f7b93359,Child save leader support focus mind.,Approved
2618,EMP_630,Django,Jefferson Group,1998-03-31,2024-04-25,7dc7a57f-e314-4fcf-8e23-740b090562eb,Issue whom act then plant culture.,Approved
2619,EMP_631,Google Cloud Platform,Castro-Reynolds,1975-01-15,2024-04-30,375089ab-e429-4d64-b0e5-5f61f9a4a4ee,Production what area eye drug else.,Rejected
2620,EMP_632,Project Management Skills,"Ross, Mason and Wilson",1979-01-22,2024-05-01,15e10da7-1a09-4353-8c50-f86d63c3dee3,Hot sure gun soon image.,Rejected
2621,EMP_633,AWS,Brown PLC,1999-07-22,2024-04-25,d5518477-2e1f-438f-833d-503549b1a804,Why material test mission current friend.,Approved
2622,EMP_634,Technical Proficiency (specific to the employee's field),Mcdowell-Pearson,2011-01-19,2024-04-06,35b65561-71f7-4aa0-bcae-8e0eab93807e,Social candidate huge accept cultural thus.,Rejected
2623,EMP_635,Adobe XD,"Lee, Bowers and Marshall",1987-11-10,2024-05-04,31fd72e9-b3ff-4bd6-8e6e-bf02bffeeca4,Baby consider happen parent rock recognize commercial.,Rejected
2624,EMP_636,Big Data Technologies (Hadoop,Smith-Cain,2010-02-28,2024-04-21,38b03f57-b6a9-45c8-ac2b-0d08aaabd880,Painting own firm here condition actually.,Rejected
2625,EMP_637,HTML/CSS,King-Gordon,2004-08-06,2024-04-26,36050601-0189-4277-bee4-8c42a4858234,Vote such science small economy already other.,Approved
2626,EMP_638,Figma,"Coleman, Garcia and Gonzalez",1983-02-06,2024-04-22,f3b465dd-868e-4036-9b4e-a474e0b8093e,Strong I onto close law event.,Rejected
2627,EMP_639,Problem-Solving Skills,Martin-Williams,1994-06-20,2024-04-21,85088bec-c829-4b18-9097-bbd7ed45f1ff,Significant activity provide senior nor they these.,Approved
2628,EMP_640,Analytical Skills,Blanchard-Tanner,1983-10-16,2024-04-30,93bb5d33-7e36-4c20-825a-e1ae370c5104,Or natural consider education detail near economy.,Rejected
2629,EMP_641,UI/UX Design Principles,"Stephens, Rodgers and Blanchard",1984-06-13,2024-04-24,96a82b2f-8e9e-4226-bde8-62a16bf5a1cc,Best place rise low him something Democrat.,Rejected
2630,EMP_642,Technical Proficiency (specific to the employee's field),"Henderson, Reed and Little",1972-10-15,2024-04-24,8cd05037-36f1-49e9-b70f-ea5684c693e3,Five about air make gun.,Rejected
2631,EMP_643,Decision-Making Skills,Clark-Herrera,1996-11-15,2024-04-22,08b39d9d-33df-4c02-a2ed-fb354bce0ba2,Gun enter born into threat become.,Rejected
2632,EMP_644,JIRA,"Johnson, Collins and Barber",2023-06-15,2024-04-10,0745240e-f4a0-442e-b4da-4f6743ce6ff4,Early discussion be serve.,Rejected
2633,EMP_645,Technical Proficiency (specific to the employee's field),Daniel-Romero,1988-04-24,2024-04-11,9ff2d3bd-1ce0-41e7-873f-f0359eec7ac6,Front decision speech include long town father.,Rejected
2634,EMP_646,Adobe XD,"Cannon, Gaines and Leon",1973-04-17,2024-04-08,f1f1dae6-d71e-4f23-8dc6-446d14480f21,Matter PM draw stay entire support.,Approved
2635,EMP_647,Angular,"Reed, Rogers and Warren",1986-07-21,2024-04-22,02c16cbd-0e6d-41c8-b6e3-e3e53b18e78c,Today exactly everybody per.,Approved
2636,EMP_648,Problem-Solving Skills,Goodman-Hernandez,1975-02-15,2024-04-16,23a60a63-9e39-4f92-b40d-55ef98414346,Wall administration not involve employee.,Approved
2637,EMP_649,Google Cloud Platform,Aguilar-Mcdaniel,1989-03-24,2024-04-12,b6bc15c2-de6e-48db-a43d-5afdf899c52c,Argue allow then determine course happen night.,Approved
2638,EMP_650,Decision-Making Skills,"Harris, Holland and Taylor",2015-10-25,2024-04-30,3d60bd8c-2bfb-4902-b509-f92c33377141,Middle adult trip.,Rejected
